"buildingKey","floorKey","roomKey","buildingId"
"1172","2","T203F^1","VUh1aHwxMTcy"
"1172","2","T205^1","VUh1aHwxMTcy"
"1172","2","T208^1","VUh1aHwxMTcy"
"1172","2","T210D^1","VUh1aHwxMTcy"
"1172","2","T213^1","VUh1aHwxMTcy"
"1172","4","T401C^1","VUh1aHwxMTcy"
"1172","4","T402A^1","VUh1aHwxMTcy"
"1172","4","T403^1","VUh1aHwxMTcy"
"1172","4","T404C^1","VUh1aHwxMTcy"
"1172","4","T404E^1","VUh1aHwxMTcy"
"1172","4","T404GA^1","VUh1aHwxMTcy"
"1172","4","T404I^1","VUh1aHwxMTcy"
"1172","4","T406^1","VUh1aHwxMTcy"
"1172","4","T407^1","VUh1aHwxMTcy"
"1172","4","T408B^1","VUh1aHwxMTcy"
"1172","4","T408C^1","VUh1aHwxMTcy"
"1172","4","T409E^1","VUh1aHwxMTcy"
"1172","4","T409^1","VUh1aHwxMTcy"
"1172","4","T410^1","VUh1aHwxMTcy"
"1172","4","T413^1","VUh1aHwxMTcy"
"1172","4","T414B^2","VUh1aHwxMTcy"
"1172","4","T415A^1","VUh1aHwxMTcy"
"1172","6","T600E1^1","VUh1aHwxMTcy"
"1172","6","T600PC2^1","VUh1aHwxMTcy"
"1172","6","T600PC3^1","VUh1aHwxMTcy"
"1172","6","T600S2^1","VUh1aHwxMTcy"
"1172","6","T601^1","VUh1aHwxMTcy"
"1172","6","T603BC^1","VUh1aHwxMTcy"
"1172","6","T603D^1","VUh1aHwxMTcy"
"1172","6","T608A^1","VUh1aHwxMTcy"
"1172","6","T608^1","VUh1aHwxMTcy"
"1172","6","T611A^1","VUh1aHwxMTcy"
"1172","6","T613^1","VUh1aHwxMTcy"
"1172","2","E200PC2^1","VUh1aHwxMTcy"
"1172","2","E200S1^1","VUh1aHwxMTcy"
"1172","2","E201^1","VUh1aHwxMTcy"
"1172","2","E202^1","VUh1aHwxMTcy"
"1172","2","E204A^1","VUh1aHwxMTcy"
"1172","2","E208A^1","VUh1aHwxMTcy"
"1172","2","E208G^1","VUh1aHwxMTcy"
"1172","2","E208I^1","VUh1aHwxMTcy"
"1172","2","E208^1","VUh1aHwxMTcy"
"1199C","7","ROOF^79","VUh1aHwxMTk5Qw"
"1172","2","T100PC2^2","VUh1aHwxMTcy"
"1172","2","T200E1^1","VUh1aHwxMTcy"
"1172","2","T200PC6^1","VUh1aHwxMTcy"
"1172","2","T200PC8^1","VUh1aHwxMTcy"
"1172","2","T201^1","VUh1aHwxMTcy"
"1172","2","T203A^1","VUh1aHwxMTcy"
"1172","2","T204^1","VUh1aHwxMTcy"
"1172","2","T208A^1","VUh1aHwxMTcy"
"1172","2","T209^1","VUh1aHwxMTcy"
"1172","2","T210A^1","VUh1aHwxMTcy"
"1172","2","T210B^1","VUh1aHwxMTcy"
"1172","2","T210^1","VUh1aHwxMTcy"
"1172","2","T211^1","VUh1aHwxMTcy"
"1172","4","T400E1^1","VUh1aHwxMTcy"
"1172","4","T400E3^1","VUh1aHwxMTcy"
"1172","4","T400PC1^1","VUh1aHwxMTcy"
"1172","4","T400PC4^1","VUh1aHwxMTcy"
"1172","4","T401A^1","VUh1aHwxMTcy"
"1172","4","T404A^1","VUh1aHwxMTcy"
"1172","4","T404D^1","VUh1aHwxMTcy"
"1172","4","T404G^1","VUh1aHwxMTcy"
"1172","4","T405^1","VUh1aHwxMTcy"
"1172","4","T408A^1","VUh1aHwxMTcy"
"1172","4","T408^1","VUh1aHwxMTcy"
"1172","4","T409C^1","VUh1aHwxMTcy"
"1172","4","T414A^1","VUh1aHwxMTcy"
"1172","4","T415^1","VUh1aHwxMTcy"
"1172","6","T600E3^1","VUh1aHwxMTcy"
"1172","6","T603A^1","VUh1aHwxMTcy"
"1172","6","T603H^1","VUh1aHwxMTcy"
"1172","6","T605A^1","VUh1aHwxMTcy"
"1172","6","T608D^1","VUh1aHwxMTcy"
"1172","6","T610^1","VUh1aHwxMTcy"
"1172","6","T611^1","VUh1aHwxMTcy"
"1172","2","E201A^1","VUh1aHwxMTcy"
"1172","2","E205^1","VUh1aHwxMTcy"
"1172","2","E207^1","VUh1aHwxMTcy"
"1172","2","E208E^1","VUh1aHwxMTcy"
"1172","2","E208H^1","VUh1aHwxMTcy"
"1172","2","E221^1","VUh1aHwxMTcy"
"1172","2","T200E2^1","VUh1aHwxMTcy"
"1172","2","T200PC3^1","VUh1aHwxMTcy"
"1172","2","T200PC7^1","VUh1aHwxMTcy"
"1172","2","T200PC9^1","VUh1aHwxMTcy"
"1172","2","T202B^1","VUh1aHwxMTcy"
"1172","2","T203B^1","VUh1aHwxMTcy"
"1172","2","T203D^2","VUh1aHwxMTcy"
"1172","4","T400PC3^1","VUh1aHwxMTcy"
"1172","4","T401B^1","VUh1aHwxMTcy"
"1172","4","T404B^1","VUh1aHwxMTcy"
"1172","4","T404H^1","VUh1aHwxMTcy"
"1172","4","T404^1","VUh1aHwxMTcy"
"1172","4","T409D^1","VUh1aHwxMTcy"
"1172","4","T409H^1","VUh1aHwxMTcy"
"1172","4","T410A^1","VUh1aHwxMTcy"
"1172","4","T412^1","VUh1aHwxMTcy"
"1172","4","T414^1","VUh1aHwxMTcy"
"1172","6","T600PC4^1","VUh1aHwxMTcy"
"1172","6","T602AB^1","VUh1aHwxMTcy"
"1172","6","T602^1","VUh1aHwxMTcy"
"1172","6","T603C^1","VUh1aHwxMTcy"
"1172","6","T603E^1","VUh1aHwxMTcy"
"1172","6","T603F^2","VUh1aHwxMTcy"
"1172","6","T604^1","VUh1aHwxMTcy"
"1172","6","T605^1","VUh1aHwxMTcy"
"1172","6","T606A^1","VUh1aHwxMTcy"
"1172","6","T606^1","VUh1aHwxMTcy"
"1172","6","T607^1","VUh1aHwxMTcy"
"1172","6","T608B^1","VUh1aHwxMTcy"
"1172","6","T608C^1","VUh1aHwxMTcy"
"1172","6","T609^1","VUh1aHwxMTcy"
"1172","6","T611B^1","VUh1aHwxMTcy"
"1172","2","T200A^1","VUh1aHwxMTcy"
"1172","2","T200PC3A^1","VUh1aHwxMTcy"
"1172","2","T200PC5^1","VUh1aHwxMTcy"
"1172","2","T200S2^1","VUh1aHwxMTcy"
"1172","2","T201B^1","VUh1aHwxMTcy"
"1172","2","T202^1","VUh1aHwxMTcy"
"1172","2","T203^1","VUh1aHwxMTcy"
"1172","2","T205A^1","VUh1aHwxMTcy"
"1172","2","T210C^1","VUh1aHwxMTcy"
"1172","2","T211A^1","VUh1aHwxMTcy"
"1172","2","T212^1","VUh1aHwxMTcy"
"1172","4","T400E2^1","VUh1aHwxMTcy"
"1172","4","T400PC2^1","VUh1aHwxMTcy"
"1172","4","T400S1^1","VUh1aHwxMTcy"
"1172","4","T400S2^1","VUh1aHwxMTcy"
"1172","4","T402^1","VUh1aHwxMTcy"
"1172","4","T404F^1","VUh1aHwxMTcy"
"1172","4","T407A^1","VUh1aHwxMTcy"
"1172","4","T409A^1","VUh1aHwxMTcy"
"1172","4","T409B^1","VUh1aHwxMTcy"
"1172","4","T409DA^1","VUh1aHwxMTcy"
"1172","4","T409F^1","VUh1aHwxMTcy"
"1172","4","T409G^1","VUh1aHwxMTcy"
"1172","4","T411^1","VUh1aHwxMTcy"
"1172","4","T414C^1","VUh1aHwxMTcy"
"1172","4","T418^1","VUh1aHwxMTcy"
"1172","6","T600E2^1","VUh1aHwxMTcy"
"1172","6","T600PC1^1","VUh1aHwxMTcy"
"1172","6","T600S1^1","VUh1aHwxMTcy"
"1172","6","T602A^1","VUh1aHwxMTcy"
"1172","6","T603B^1","VUh1aHwxMTcy"
"1172","6","T603F^1","VUh1aHwxMTcy"
"1172","6","T603^1","VUh1aHwxMTcy"
"1172","6","T606B^1","VUh1aHwxMTcy"
"1172","6","T608E^1","VUh1aHwxMTcy"
"1172","6","T608F^1","VUh1aHwxMTcy"
"1172","6","T612^1","VUh1aHwxMTcy"
"1172","6","T614^1","VUh1aHwxMTcy"
"1172","2","adhocloc-rk-1694f4c48ed238","VUh1aHwxMTcy"
"9620DH","1","001D^1","VUh1aHw5NjIwREg"
"9620DH","1","001E^1","VUh1aHw5NjIwREg"
"9620DH","1","001F^1","VUh1aHw5NjIwREg"
"9620DH","1","001G^1","VUh1aHw5NjIwREg"
"9600A","0","012A^3","VUh1aHw5NjAwQQ"
"9620DH","1","001H^1","VUh1aHw5NjIwREg"
"9600A","0","012^7","VUh1aHw5NjAwQQ"
"9600A","0","013^6","VUh1aHw5NjAwQQ"
"9620DH","1","001A^1","VUh1aHw5NjIwREg"
"9620DH","1","001B^1","VUh1aHw5NjIwREg"
"9620DH","1","001C^1","VUh1aHw5NjIwREg"
"9620DH","1","001I^1","VUh1aHw5NjIwREg"
"9620DH","1","001J^1","VUh1aHw5NjIwREg"
"9685V","0","001^48","VUh1aHw5Njg1Vg"
"1252A","1","01^38","VUh1aHwxMjUyQQ"
"9628RE","1","1","VUh1aHw5NjI4UkU"
"9657K","1","1","VUh1aHw5NjU3Sw"
"9657O","1","1","VUh1aHw5NjU3Tw"
"9628H","1","1","VUh1aHw5NjI4SA"
"9645O","1","1","VUh1aHw5NjQ1Tw"
"9657D","1","1","VUh1aHw5NjU3RA"
"9657W","1","1","VUh1aHw5NjU3Vw"
"9685J","1","100AA^12","VUh1aHw5Njg1Sg"
"9685J","1","100A^66","VUh1aHw5Njg1Sg"
"9691","1","100E2^15","VUh1aHw5Njkx"
"9620C","1","100E^1","VUh1aHw5NjIwQw"
"9620C","1","100F^1","VUh1aHw5NjIwQw"
"9684","1","100PC2^81","VUh1aHw5Njg0"
"9290","1","100PC3^76","VUh1aHw5Mjkw"
"9290","1","100S1^101","VUh1aHw5Mjkw"
"9684","1","100S1^94","VUh1aHw5Njg0"
"9685J","1","100S1^98","VUh1aHw5Njg1Sg"
"9691","1","100S2^73","VUh1aHw5Njkx"
"9685M","1","100S2^77","VUh1aHw5Njg1TQ"
"9685M","1","100S3^51","VUh1aHw5Njg1TQ"
"9685M","1","100S4^26","VUh1aHw5Njg1TQ"
"9691","1","100X^1","VUh1aHw5Njkx"
"9691","1","100^1","VUh1aHw5Njkx"
"1211","5","1014","VUh1aHwxMjEx"
"9685J","1","101A^63","VUh1aHw5Njg1Sg"
"9275","1","101^1","VUh1aHw5Mjc1"
"9692","1","101^1","VUh1aHw5Njky"
"9685J","1","101^226","VUh1aHw5Njg1Sg"
"9685A","1","101^359","VUh1aHw5Njg1QQ"
"9311A","1","101^384","VUh1aHw5MzExQQ"
"9270A","1","101^404","VUh1aHw5MjcwQQ"
"9352I","1","101^414","VUh1aHw5MzUySQ"
"9352N","1","101^429","VUh1aHw5MzUyTg"
"9351A","1","101^436","VUh1aHw5MzUxQQ"
"1211","5","1020","VUh1aHwxMjEx"
"1211","5","1023","VUh1aHwxMjEx"
"1211","5","1027","VUh1aHwxMjEx"
"9620C","1","102^1","VUh1aHw5NjIwQw"
"9685EA","1","102^301","VUh1aHw5Njg1RUE"
"9685Y","1","102^310","VUh1aHw5Njg1WQ"
"9684","1","102^312","VUh1aHw5Njg0"
"1211","5","1032","VUh1aHwxMjEx"
"9692","1","103A^50","VUh1aHw5Njky"
"9692","1","103B^34","VUh1aHw5Njky"
"9692","1","103E^8","VUh1aHw5Njky"
"9692","1","103F^3","VUh1aHw5Njky"
"9275","1","103^1","VUh1aHw5Mjc1"
"1211","5","1041","VUh1aHwxMjEx"
"1211","5","1042","VUh1aHwxMjEx"
"1211","5","1045","VUh1aHwxMjEx"
"9275","1","104^1","VUh1aHw5Mjc1"
"9620A9","1","104^1","VUh1aHw5NjIwQTk"
"1211","5","1055","VUh1aHwxMjEx"
"1211","5","1058","VUh1aHwxMjEx"
"9290","1","105^1","VUh1aHw5Mjkw"
"9620A9","1","105^1","VUh1aHw5NjIwQTk"
"9620H3","1","105^1","VUh1aHw5NjIwSDM"
"9691","1","105^1","VUh1aHw5Njkx"
"9684","1","105^279","VUh1aHw5Njg0"
"9685J","1","105^284","VUh1aHw5Njg1Sg"
"9351E","1","105^298","VUh1aHw5MzUxRQ"
"1211","5","1062","VUh1aHwxMjEx"
"1211","5","1064","VUh1aHwxMjEx"
"1211","5","1066","VUh1aHwxMjEx"
"1211","5","1068","VUh1aHwxMjEx"
"1211","5","1069","VUh1aHwxMjEx"
"9275","1","106^1","VUh1aHw5Mjc1"
"9620H3","1","106^1","VUh1aHw5NjIwSDM"
"1211","5","1072","VUh1aHwxMjEx"
"1211","5","1077","VUh1aHwxMjEx"
"9691","1","107^1","VUh1aHw5Njkx"
"9685M","1","107^265","VUh1aHw5Njg1TQ"
"1211","5","1080","VUh1aHwxMjEx"
"1211","5","1081","VUh1aHwxMjEx"
"1211","5","1082","VUh1aHwxMjEx"
"1211","5","1084","VUh1aHwxMjEx"
"1211","5","1089","VUh1aHwxMjEx"
"9290","1","108^1","VUh1aHw5Mjkw"
"9620H3","1","108^1","VUh1aHw5NjIwSDM"
"9691","1","108^1","VUh1aHw5Njkx"
"9685M","1","108^260","VUh1aHw5Njg1TQ"
"1211","5","1094","VUh1aHwxMjEx"
"1211","5","1095","VUh1aHwxMjEx"
"9290","1","109^1","VUh1aHw5Mjkw"
"1211","5","1100","VUh1aHwxMjEx"
"1211","5","1102","VUh1aHwxMjEx"
"1211","5","1106","VUh1aHwxMjEx"
"1211","5","1108","VUh1aHwxMjEx"
"9691","1","110B^1","VUh1aHw5Njkx"
"9290","1","110^1","VUh1aHw5Mjkw"
"1211","5","1111","VUh1aHwxMjEx"
"9691","1","111^1","VUh1aHw5Njkx"
"1211","5","1124","VUh1aHwxMjEx"
"1211","5","1128","VUh1aHwxMjEx"
"9691","1","112^1","VUh1aHw5Njkx"
"9290","1","114^1","VUh1aHw5Mjkw"
"9275","1","116A^1","VUh1aHw5Mjc1"
"9684","1","116F^1","VUh1aHw5Njg0"
"9691","1","116^1","VUh1aHw5Njkx"
"9691","1","117^1","VUh1aHw5Njkx"
"9691","1","119A^1","VUh1aHw5Njkx"
"9290","1","119^1","VUh1aHw5Mjkw"
"9618E","1","12","VUh1aHw5NjE4RQ"
"9275","1","120^1","VUh1aHw5Mjc1"
"9691","1","120^1","VUh1aHw5Njkx"
"9275","1","121^1","VUh1aHw5Mjc1"
"9691","1","121^1","VUh1aHw5Njkx"
"9691","1","122A^1","VUh1aHw5Njkx"
"9290","1","122^1","VUh1aHw5Mjkw"
"9691","1","124^1","VUh1aHw5Njkx"
"9691","1","126AA^1","VUh1aHw5Njkx"
"9691","1","127C^1","VUh1aHw5Njkx"
"9691","1","128A^1","VUh1aHw5Njkx"
"9290","1","128^1","VUh1aHw5Mjkw"
"9691","1","129^1","VUh1aHw5Njkx"
"9691","1","130^1","VUh1aHw5Njkx"
"9691","1","131^1","VUh1aHw5Njkx"
"9691","1","133^1","VUh1aHw5Njkx"
"9691","1","134^1","VUh1aHw5Njkx"
"9691","1","135^1","VUh1aHw5Njkx"
"9691","1","137^1","VUh1aHw5Njkx"
"9691","1","144^1","VUh1aHw5Njkx"
"9691","1","146^1","VUh1aHw5Njkx"
"9691","1","151^1","VUh1aHw5Njkx"
"9691","1","152^1","VUh1aHw5Njkx"
"9691","1","155^1","VUh1aHw5Njkx"
"1001","4","156","VUh1aHwxMDAx"
"9691","1","156^1","VUh1aHw5Njkx"
"1001","4","158","VUh1aHwxMDAx"
"9691","1","158A^1","VUh1aHw5Njkx"
"9691","1","159^1","VUh1aHw5Njkx"
"1001","4","160","VUh1aHwxMDAx"
"1001","4","161","VUh1aHwxMDAx"
"9691","1","161^1","VUh1aHw5Njkx"
"9691","1","162AA^1","VUh1aHw5Njkx"
"9691","1","162AC^1","VUh1aHw5Njkx"
"9691","1","162^1","VUh1aHw5Njkx"
"9691","1","165^1","VUh1aHw5Njkx"
"9691","1","169^1","VUh1aHw5Njkx"
"9691","1","170^1","VUh1aHw5Njkx"
"9628C","1","1","VUh1aHw5NjI4Qw"
"9657A","1","1","VUh1aHw5NjU3QQ"
"9657G","1","1","VUh1aHw5NjU3Rw"
"9670D","1","1","VUh1aHw5NjcwRA"
"9618E","1","10","VUh1aHw5NjE4RQ"
"1211","5","1002","VUh1aHwxMjEx"
"1211","5","1003","VUh1aHwxMjEx"
"1211","5","1005","VUh1aHwxMjEx"
"1211","5","1006","VUh1aHwxMjEx"
"1211","5","1007","VUh1aHwxMjEx"
"1211","5","1008","VUh1aHwxMjEx"
"1211","5","1009","VUh1aHwxMjEx"
"9620C","1","100C^1","VUh1aHw5NjIwQw"
"9290","1","100E1^44","VUh1aHw5Mjkw"
"9691","1","100PC12^4","VUh1aHw5Njkx"
"9691","1","100PC15^1","VUh1aHw5Njkx"
"9691","1","100PC16^1","VUh1aHw5Njkx"
"9691","1","100PC19^1","VUh1aHw5Njkx"
"9691","1","100PC1^123","VUh1aHw5Njkx"
"9290","1","100PC1^132","VUh1aHw5Mjkw"
"9311A","1","100PC1^133","VUh1aHw5MzExQQ"
"9351E","1","100PC1^142","VUh1aHw5MzUxRQ"
"9290","1","100PC2^85","VUh1aHw5Mjkw"
"9685A","1","100PC3^72","VUh1aHw5Njg1QQ"
"9684","1","100PC3^74","VUh1aHw5Njg0"
"9290","1","100PC5^44","VUh1aHw5Mjkw"
"9691","1","100PC9^15","VUh1aHw5Njkx"
"9691","1","100S1^95","VUh1aHw5Njkx"
"9290","1","100S2^78","VUh1aHw5Mjkw"
"9685J","1","100^50","VUh1aHw5Njg1Sg"
"9684","1","100^83","VUh1aHw5Njg0"
"1211","5","1011","VUh1aHwxMjEx"
"1211","5","1012","VUh1aHwxMjEx"
"1211","5","1018","VUh1aHwxMjEx"
"1211","5","1019","VUh1aHwxMjEx"
"9691","1","101A^1","VUh1aHw5Njkx"
"9684","1","101A^82","VUh1aHw5Njg0"
"9351E","1","101A^87","VUh1aHw5MzUxRQ"
"9685J","1","101B^38","VUh1aHw5Njg1Sg"
"9692","1","101B^48","VUh1aHw5Njky"
"9620A9","1","101^1","VUh1aHw5NjIwQTk"
"9620H3","1","101^1","VUh1aHw5NjIwSDM"
"9691","1","101^1","VUh1aHw5Njkx"
"9685Y","1","101^368","VUh1aHw5Njg1WQ"
"3370G","1","101^387","VUh1aHwzMzcwRw"
"3370L","1","101^393","VUh1aHwzMzcwTA"
"9351R","1","101^423","VUh1aHw5MzUxUg"
"9351M","1","101^447","VUh1aHw5MzUxTQ"
"1211","5","1028","VUh1aHwxMjEx"
"9691","1","102A^1","VUh1aHw5Njkx"
"9692","1","102C^21","VUh1aHw5Njky"
"9692","1","102F^6","VUh1aHw5Njky"
"9275","1","102^1","VUh1aHw5Mjc1"
"9620A1","1","102^1","VUh1aHw5NjIwQTE"
"9620A9","1","102^1","VUh1aHw5NjIwQTk"
"9620H3","1","102^1","VUh1aHw5NjIwSDM"
"9684I","1","102^300","VUh1aHw5Njg0SQ"
"1211","5","1030","VUh1aHwxMjEx"
"9685A","1","103A^47","VUh1aHw5Njg1QQ"
"9684","1","103B^33","VUh1aHw5Njg0"
"9692","1","103G^3","VUh1aHw5Njky"
"9692","1","103H^2","VUh1aHw5Njky"
"9620A1","1","103^1","VUh1aHw5NjIwQTE"
"9691","1","103^1","VUh1aHw5Njkx"
"9685A","1","103^304","VUh1aHw5Njg1QQ"
"9685M","1","103^317","VUh1aHw5Njg1TQ"
"9351E","1","103^333","VUh1aHw5MzUxRQ"
"1211","5","1046","VUh1aHwxMjEx"
"9620H3","1","104^1","VUh1aHw5NjIwSDM"
"9685A","1","104^286","VUh1aHw5Njg1QQ"
"9692","1","104^294","VUh1aHw5Njky"
"1211","5","1050","VUh1aHwxMjEx"
"1211","5","1051","VUh1aHwxMjEx"
"1211","5","1052","VUh1aHwxMjEx"
"1211","5","1057","VUh1aHwxMjEx"
"1211","5","1059","VUh1aHwxMjEx"
"9685M","1","105A^48","VUh1aHw5Njg1TQ"
"9685M","1","105B^29","VUh1aHw5Njg1TQ"
"9685A","1","105^276","VUh1aHw5Njg1QQ"
"9685M","1","105^286","VUh1aHw5Njg1TQ"
"1211","5","1063","VUh1aHwxMjEx"
"1211","5","1065","VUh1aHwxMjEx"
"1211","5","1067","VUh1aHwxMjEx"
"9620A9","1","106^1","VUh1aHw5NjIwQTk"
"9685A","1","106^261","VUh1aHw5Njg1QQ"
"1211","5","1070","VUh1aHwxMjEx"
"9620A1","1","107^1","VUh1aHw5NjIwQTE"
"9620A9","1","107^1","VUh1aHw5NjIwQTk"
"9620H3","1","107^1","VUh1aHw5NjIwSDM"
"1211","5","1085","VUh1aHwxMjEx"
"9684","1","108^256","VUh1aHw5Njg0"
"1211","5","1090","VUh1aHwxMjEx"
"1211","5","1098","VUh1aHwxMjEx"
"9620A1","1","109^1","VUh1aHw5NjIwQTE"
"9685A","1","109^244","VUh1aHw5Njg1QQ"
"9685M","1","109^248","VUh1aHw5Njg1TQ"
"1211","5","1103","VUh1aHwxMjEx"
"1211","5","1105","VUh1aHwxMjEx"
"9691","1","110A^1","VUh1aHw5Njkx"
"9620A1","1","110^1","VUh1aHw5NjIwQTE"
"9620H3","1","110^1","VUh1aHw5NjIwSDM"
"1211","5","1110","VUh1aHwxMjEx"
"1211","5","1113","VUh1aHwxMjEx"
"1211","5","1114","VUh1aHwxMjEx"
"1211","5","1115","VUh1aHwxMjEx"
"1211","5","1116","VUh1aHwxMjEx"
"1211","5","1121","VUh1aHwxMjEx"
"1211","5","1123","VUh1aHwxMjEx"
"1211","5","1125","VUh1aHwxMjEx"
"1211","5","1127","VUh1aHwxMjEx"
"1211","5","1129","VUh1aHwxMjEx"
"9275","1","112^1","VUh1aHw5Mjc1"
"9691","1","113C^1","VUh1aHw5Njkx"
"9275","1","115^1","VUh1aHw5Mjc1"
"9275","1","116^1","VUh1aHw5Mjc1"
"9290","1","118^1","VUh1aHw5Mjkw"
"9691","1","119^1","VUh1aHw5Njkx"
"9290","1","120^1","VUh1aHw5Mjkw"
"9691","1","122B^1","VUh1aHw5Njkx"
"9691","1","122^1","VUh1aHw5Njkx"
"9290","1","125^1","VUh1aHw5Mjkw"
"9691","1","125^1","VUh1aHw5Njkx"
"9691","1","126A^1","VUh1aHw5Njkx"
"9691","1","127A^5","VUh1aHw5Njkx"
"9290","1","127^1","VUh1aHw5Mjkw"
"9290","1","130^1","VUh1aHw5Mjkw"
"9290","1","132^1","VUh1aHw5Mjkw"
"9290","1","133^1","VUh1aHw5Mjkw"
"9691","1","136^1","VUh1aHw5Njkx"
"9691","1","139^1","VUh1aHw5Njkx"
"9691","1","141^1","VUh1aHw5Njkx"
"9691","1","142^1","VUh1aHw5Njkx"
"9691","1","147^1","VUh1aHw5Njkx"
"9691","1","148^1","VUh1aHw5Njkx"
"9691","1","150^1","VUh1aHw5Njkx"
"9691","1","151A^1","VUh1aHw5Njkx"
"9691","1","151B^1","VUh1aHw5Njkx"
"9691","1","162AB^2","VUh1aHw5Njkx"
"9691","1","163^1","VUh1aHw5Njkx"
"9691","1","166^1","VUh1aHw5Njkx"
"9691","1","167A^1","VUh1aHw5Njkx"
"9618I","1","1","VUh1aHw5NjE4SQ"
"9657N","1","1","VUh1aHw5NjU3Tg"
"1211","5","1001","VUh1aHwxMjEx"
"9620C","1","100A^1","VUh1aHw5NjIwQw"
"9684","1","100A^83","VUh1aHw5Njg0"
"9620C","1","100B^1","VUh1aHw5NjIwQw"
"9620C","1","100D^1","VUh1aHw5NjIwQw"
"9691","1","100E1^43","VUh1aHw5Njkx"
"9691","1","100PC10^7","VUh1aHw5Njkx"
"9691","1","100PC11^5","VUh1aHw5Njkx"
"9691","1","100PC13^3","VUh1aHw5Njkx"
"9691","1","100PC17^1","VUh1aHw5Njkx"
"9692","1","100PC1^125","VUh1aHw5Njky"
"9685M","1","100PC1^130","VUh1aHw5Njg1TQ"
"9691","1","100PC2^82","VUh1aHw5Njkx"
"9290","1","100PC4^54","VUh1aHw5Mjkw"
"9691","1","100PC6^35","VUh1aHw5Njkx"
"9691","1","100PC8^19","VUh1aHw5Njkx"
"9691","1","100S3^50","VUh1aHw5Njkx"
"1211","5","1013","VUh1aHwxMjEx"
"1211","5","1015","VUh1aHwxMjEx"
"9692","1","101A^83","VUh1aHw5Njky"
"9351A","1","101A^86","VUh1aHw5MzUxQQ"
"9692","1","101D^30","VUh1aHw5Njky"
"9290","1","101^1","VUh1aHw5Mjkw"
"9620A1","1","101^1","VUh1aHw5NjIwQTE"
"9685M","1","101^234","VUh1aHw5Njg1TQ"
"9684I","1","101^349","VUh1aHw5Njg0SQ"
"9685EA","1","101^352","VUh1aHw5Njg1RUE"
"9274A","1","101^425","VUh1aHw5Mjc0QQ"
"9274D","1","101^427","VUh1aHw5Mjc0RA"
"1211","5","1022","VUh1aHwxMjEx"
"1211","5","1024","VUh1aHwxMjEx"
"1211","5","1029","VUh1aHwxMjEx"
"9275","1","102A^1","VUh1aHw5Mjc1"
"9691","1","102B^1","VUh1aHw5Njkx"
"9692","1","102B^33","VUh1aHw5Njky"
"9691","1","102C^1","VUh1aHw5Njkx"
"9692","1","102D^15","VUh1aHw5Njky"
"9290","1","102^1","VUh1aHw5Mjkw"
"9685J","1","102^210","VUh1aHw5Njg1Sg"
"9685A","1","102^305","VUh1aHw5Njg1QQ"
"9351E","1","102^342","VUh1aHw5MzUxRQ"
"1211","5","1031","VUh1aHwxMjEx"
"1211","5","1033","VUh1aHwxMjEx"
"1211","5","1034","VUh1aHwxMjEx"
"1211","5","1036","VUh1aHwxMjEx"
"1211","5","1039","VUh1aHwxMjEx"
"9684","1","103A^49","VUh1aHw5Njg0"
"9685A","1","103B^31","VUh1aHw5Njg1QQ"
"9692","1","103D^12","VUh1aHw5Njky"
"9620C","1","103^1","VUh1aHw5NjIwQw"
"9685J","1","103^209","VUh1aHw5Njg1Sg"
"1211","5","1043","VUh1aHwxMjEx"
"1211","5","1048","VUh1aHwxMjEx"
"1211","5","1049","VUh1aHwxMjEx"
"9620C","1","104^1","VUh1aHw5NjIwQw"
"9684","1","104^291","VUh1aHw5Njg0"
"1211","5","1056","VUh1aHwxMjEx"
"9620A1","1","105^1","VUh1aHw5NjIwQTE"
"1211","5","1060","VUh1aHwxMjEx"
"9290","1","106^1","VUh1aHw5Mjkw"
"9691","1","106^1","VUh1aHw5Njkx"
"9351E","1","106^279","VUh1aHw5MzUxRQ"
"1211","5","1071","VUh1aHwxMjEx"
"1211","5","1075","VUh1aHwxMjEx"
"1211","5","1076","VUh1aHwxMjEx"
"1211","5","1078","VUh1aHwxMjEx"
"1211","5","1079","VUh1aHwxMjEx"
"9691","1","107A^1","VUh1aHw5Njkx"
"9290","1","107^1","VUh1aHw5Mjkw"
"9684","1","107^259","VUh1aHw5Njg0"
"1211","5","1083","VUh1aHwxMjEx"
"1211","5","1087","VUh1aHwxMjEx"
"1211","5","1088","VUh1aHwxMjEx"
"9620A1","1","108^1","VUh1aHw5NjIwQTE"
"9620A9","1","108^1","VUh1aHw5NjIwQTk"
"1211","5","1091","VUh1aHwxMjEx"
"1211","5","1092","VUh1aHwxMjEx"
"1211","5","1097","VUh1aHwxMjEx"
"1211","5","1099","VUh1aHwxMjEx"
"9275","1","109^1","VUh1aHw5Mjc1"
"9691","1","109^1","VUh1aHw5Njkx"
"9618E","1","11","VUh1aHw5NjE4RQ"
"1211","5","1101","VUh1aHwxMjEx"
"1211","5","1109","VUh1aHwxMjEx"
"9620A9","1","110^1","VUh1aHw5NjIwQTk"
"9684","1","110^237","VUh1aHw5Njg0"
"1211","5","1112","VUh1aHwxMjEx"
"1211","5","1119","VUh1aHwxMjEx"
"9684","1","111B^14","VUh1aHw5Njg0"
"9620H3","1","111^1","VUh1aHw5NjIwSDM"
"1211","5","1120","VUh1aHwxMjEx"
"1211","5","1122","VUh1aHwxMjEx"
